חומר פעיל,גידול,MRL,תאריך עדכון,המתנה לאישור תקנות
"FENARIMOL","קישוא","0.500","1998-11-01T00:00:00","יתבטל"
"FENARIMOL","אבטיח","0.050","1998-11-01T00:00:00","יתבטל"
"FENARIMOL","פלפל","0.500","1998-11-01T00:00:00","יתבטל"
"FENARIMOL","חציל","0.500","1998-11-01T00:00:00","יתבטל"
"FENARIMOL","עגבניה","0.500","1998-11-01T00:00:00","יתבטל"
"FENARIMOL","מנגו","0.300","1998-11-01T00:00:00","יתבטל"
"FENARIMOL","נקטרינה","0.500","2004-07-13T00:00:00","יתבטל"
"FENARIMOL","אפרסק","0.500","1998-11-01T00:00:00","יתבטל"
"FENAZAQUIN","פרי הדר","0.100","1999-01-01T00:00:00",
"FENAZAQUIN","מלפפון","0.100","1996-01-01T00:00:00",
"FENAZAQUIN","אבטיח","0.100","1996-01-01T00:00:00",
"FENAZAQUIN","חציל","0.100","1996-01-01T00:00:00",
"FENAZAQUIN","עגבניה","0.100","1996-01-01T00:00:00",
"FENAZAQUIN","תפוח עץ","0.100","1996-01-01T00:00:00",
"FENAZAQUIN","אגס","0.100","2005-09-15T00:00:00",
"FENAZAQUIN","אפרסק","0.100","2005-09-15T00:00:00",
"FENBUCONAZOLE","ענבים","1.000","1998-11-01T00:00:00",
"FENBUCONAZOLE","תות שדה לפרי","0.200","1999-01-01T00:00:00","יתבטל"
"FENBUCONAZOLE","מלון","0.200","1999-01-01T00:00:00","יתבטל"
"FENBUCONAZOLE","מלפפון","0.200","1998-11-01T00:00:00","יתבטל"
"FENBUCONAZOLE","קישוא","0.200","1999-01-01T00:00:00","יתבטל"
"FENBUCONAZOLE","אבטיח","0.200","1999-01-01T00:00:00","יתבטל"
"FENBUCONAZOLE","פלפל","0.200","1996-01-01T00:00:00","יתבטל"
"FENBUCONAZOLE","חציל","0.500","2006-01-11T00:00:00",
"FENBUCONAZOLE","עגבניה","0.200","1996-01-01T00:00:00","יתבטל"
"FENBUCONAZOLE","אגוז אדמה","0.200","1999-01-01T00:00:00",
"FENBUCONAZOLE","שקד","0.200","1996-01-01T00:00:00",
"FENBUCONAZOLE","מנגו","0.500","1999-01-01T00:00:00",
"FENBUCONAZOLE","תפוח עץ","0.100","1998-11-01T00:00:00",
"FENBUCONAZOLE","שסק","0.500","1999-01-01T00:00:00",
"FENBUCONAZOLE","אגס","0.100","1998-11-01T00:00:00",
"FENBUCONAZOLE","שזיף","0.500","1998-11-01T00:00:00",
"FENBUCONAZOLE","משמש","0.500","1998-11-01T00:00:00",
"FENBUCONAZOLE","נקטרינה","0.500","1998-11-01T00:00:00",
"FENBUCONAZOLE","אפרסק","0.500","1998-11-01T00:00:00",
"FENBUCONAZOLE","חיטה","0.100","1998-11-01T00:00:00",
"FENBUTATIN OXIDE","פרי הדר","5.000","1999-01-01T00:00:00","יתבטל"
"FENBUTATIN OXIDE","מלון","0.500","1999-01-01T00:00:00","יתבטל"
"FENBUTATIN OXIDE","מלפפון","0.500","1999-01-01T00:00:00","יתבטל"
"FENBUTATIN OXIDE","אבטיח","0.500","1999-01-01T00:00:00","יתבטל"
"FENBUTATIN OXIDE","חציל","0.500","1999-01-01T00:00:00","יתבטל"
"FENBUTATIN OXIDE","שקד","0.500","2013-01-15T00:00:00","יתבטל"
"FENBUTATIN OXIDE","אפרסמון","3.000","2005-09-15T00:00:00","יתבטל"
"FENBUTATIN OXIDE","תפוח עץ","5.000","2013-01-15T00:00:00","יתבטל"
"FENBUTATIN OXIDE","שזיף","10.000","2013-01-15T00:00:00","יתבטל"
"FENBUTATIN OXIDE","נקטרינה","7.000","2013-01-15T00:00:00","יתבטל"
"FENBUTATIN OXIDE","אפרסק","7.000","2013-01-15T00:00:00","יתבטל"
"FENBUTATIN OXIDE","תמר","0.500","2005-09-15T00:00:00","יתבטל"
"FENHEXAMID","ענבים","4.000","2012-11-13T00:00:00",
"FENHEXAMID","תות שדה לפרי","4.000","2001-03-26T00:00:00",
"FENHEXAMID","מלפפון","0.500","2000-01-01T00:00:00",
"FENHEXAMID","פלפל","0.500","2006-04-05T00:00:00",
"FENHEXAMID","חציל","0.500","2001-01-15T00:00:00",
"FENHEXAMID","עגבניה","0.500","2001-03-21T00:00:00",
"FENHEXAMID","בצל","0.050","2009-06-23T00:00:00",
"FENHEXAMID","שקד","0.020","2001-03-26T00:00:00",
"FENHEXAMID","אורגנו","0.500","2005-09-15T00:00:00",
"FENHEXAMID","ריחן מצוי / בזיל","0.500","2005-09-15T00:00:00",
"FENHEXAMID","אזוב מצוי (ראה גם זעתר)","0.500","2005-09-15T00:00:00",
"FENOXAPROP-P-ETHYL","חיטה","0.020","2013-01-16T00:00:00","יתבטל"
"FENOXYCARB","ענבים","2.500","2013-05-19T00:00:00",
"FENOXYCARB","גזר",,"2020-07-28T00:00:00","0.200"
"FENOXYCARB","רימון",,"2024-01-29T00:00:00","0.500"
"FENOXYCARB","תפוח עץ","0.050","1996-01-01T00:00:00","0.250"
"FENOXYCARB","אגס","0.050","1996-01-01T00:00:00",
"FENPYRAZAMINE","תות שדה לפרי",,"2019-06-16T00:00:00","1.000"
"FENPYRAZAMINE","פלפל",,"2021-11-23T00:00:00","0.800"
"FENPYRAZAMINE","חציל",,"2021-11-23T00:00:00","0.700"
"FENPYRAZAMINE","עגבניה",,"2021-11-23T00:00:00","1.800"
"FENPYROXIMATE","ענבים","0.050","1996-01-01T00:00:00",
"FENPYROXIMATE","תות שדה לפרי","0.050","1996-01-01T00:00:00",
"FENPYROXIMATE","פרי הדר","0.050","1999-01-01T00:00:00",
"FENPYROXIMATE","מלפפון","0.050","1996-01-01T00:00:00",
"FENPYROXIMATE","אבטיח","0.050","1996-01-01T00:00:00",
"FENPYROXIMATE","פלפל","0.050","1996-01-01T00:00:00",
"FENPYROXIMATE","חציל","0.050","1996-01-01T00:00:00",
"FENPYROXIMATE","עגבניה","0.050","1996-01-01T00:00:00",
